candidate_key,source_row_sha256,primary_decision,primary_proposed_record_type,primary_reason_code,primary_reason,final_decision,final_proposed_record_type,final_reason_code,final_reason,primary_reviewer,batch_id,audit_status,retained_candidate_key
PMID:21556287,5428e0e8e3ad612102d42c2698691434d8d8c96b315f39b5d9647867e97bf035,include_method_source_lead,method_source,I_METHOD_SOURCE,The study proposes targeted maximum-likelihood parameters for effect modification in survival analysis.,include_method_source_lead,method_source,I_METHOD_SOURCE,This paper develops TMLE parameters for causal effect modification in survival analysis.,codex-cli-task5-fix3-reader-a-019f8288-8eef-7703-ab5c-5e32acefaf38,W02-BATCH-001,agree,
PMID:22495733,240b6b7c900f7187991480bb7aae09f797b2f469c6cff3eb8c65ad315b60ba68,include_method_source_lead,method_source,I_METHOD_SOURCE,This article substantively explains and evaluates the parametric g-formula using longitudinal HIV data.,include_method_source_lead,method_source,I_METHOD_SOURCE,This article substantively explains and evaluates the parametric g-formula using longitudinal HIV data.,codex-cli-task5-fix3-reader-a-019f8288-c2b9-7633-bee8-ffb8b342d9cc,W02-BATCH-001,not_selected,
PMID:22972662,c69961f8e1f7c8136b479937bee86062636f1dcac1b304b118c559eff6442a8d,include_simulation_or_mechanistic_lead,method_source,I_SIMULATION_MECHANISTIC,This article develops and simulates a model-selection criterion for marginal structural models.,include_simulation_or_mechanistic_lead,method_source,I_SIMULATION_MECHANISTIC,The authors propose and simulate an information criterion for marginal structural models.,codex-cli-task5-fix3-reader-a-019f8288-c2b9-7633-bee8-ffb8b342d9cc,W02-BATCH-001,agree,
PMID:23070321,e90f83c7dba37f31a9f19023c023828e69969eb84681a27012502a0c7168d191,exclude,,X_NOT_INFECTIOUS_TRANSFERABLE,This ecological symbiosis and bacterial population-structure study lacks an infectious-disease epidemiological transfer route.,uncertain_retrieve_primary,,U_PRIMARY_RECORD_NEEDED,"Independent title-and-abstract readers disagreed on the classification of 'The population structure of antibiotic-producing bacterial symbionts of Apterostigma dentigerum ants: impacts of coevolution and multipartite symbiosis.', so the primary record is required before promotion.",codex-cli-task5-fix3-blind-019f82aa-9e02-76f0-9cdc-834ce3de1c90,W02-BATCH-001,conflict_open,
PMID:24260029,79c221f4278e3e19184e9366e51b50bd2c2cc4a1a11603182e05b2fa71520c5a,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,This cohort analysis applies g-computation to compare dynamic antiretroviral initiation policies under time-dependent confounding.,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,This cohort analysis applies g-computation to compare dynamic antiretroviral initiation policies under time-dependent confounding.,codex-cli-task5-fix3-reader-a-019f8288-ff51-7442-b257-4a1b3e191783,W02-BATCH-001,not_selected,
PMID:24573538,38d7f34b2055402bcb5f85e11ac462ecdb1b9aa926767aa56266ec8478453141,include_method_source_lead,method_source,I_METHOD_SOURCE,This article explains parametric g-formula estimation of policy-relevant population intervention effects in longitudinal HIV data.,include_method_source_lead,method_source,I_METHOD_SOURCE,The article explains parametric g-formula estimation of policy-relevant population intervention effects.,codex-cli-task5-fix3-reader-a-019f8288-ff51-7442-b257-4a1b3e191783,W02-BATCH-001,agree,
PMID:24979709,e08a584b2e2363dfdd6dcd2b7eaf7de78519e78f4f9341651a9a49675819b24f,include_method_source_lead,method_source,I_METHOD_SOURCE,The study explicitly demonstrates causal diagrams and three semiparametric estimators using infectious-disease-related observational data.,include_method_source_lead,method_source,I_METHOD_SOURCE,The study explicitly demonstrates causal diagrams and three semiparametric estimators using infectious-disease-related observational data.,codex-cli-task5-fix3-reader-a-019f8289-fe7b-7b20-a16c-51af78a8851d,W02-BATCH-001,not_selected,
PMID:25505499,539c6d133d8cd9349e7c5c9f9b78f27052a2fb27383cb6a3ac04ad734f961ee1,include_simulation_or_mechanistic_lead,method_source,I_SIMULATION_MECHANISTIC,"This study demonstrates clustered longitudinal TMLE, compares causal estimators, and evaluates their performance through simulation.",include_simulation_or_mechanistic_lead,method_source,I_SIMULATION_MECHANISTIC,The study uses simulation to evaluate TMLE practices for clustered longitudinal infection data.,codex-cli-task5-fix3-reader-a-019f828a-9d78-7670-a678-7cb15b3fb65e,W02-BATCH-001,agree,
PMID:25787266,e5abe94c39f6be7df5a768e9fa287c56b8a512a3898be364fb0d4e9dd5a489e2,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,This causal application uses the parametric g-formula to estimate mortality under counterfactual implementation fidelity.,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,This causal application uses the parametric g-formula to estimate mortality under counterfactual implementation fidelity.,codex-cli-task5-fix3-reader-a-019f828a-9d78-7670-a678-7cb15b3fb65e,W02-BATCH-001,not_selected,
PMID:26082505,b736de636be25e3dd94c902af19186850b8c354b5d67582b383b552031beb8ac,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,This causal study applies the parametric g-formula to compare mortality under alternative treatment-initiation policies.,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,The study applies the parametric g-formula to compare dynamic HIV treatment thresholds.,codex-cli-task5-fix3-reader-a-019f828a-9d78-7670-a678-7cb15b3fb65e,W02-BATCH-001,agree,
PMID:26297312,92873eb38fbd565a0063257a51b0ab198d235d24f6867f06cee134ab15c67f49,exclude,,X_DESCRIPTIVE_ONLY,This molecular docking and immune-protein simulation lacks a transferable epidemiological method or infectious-population application.,exclude,,X_DESCRIPTIVE_ONLY,The molecular docking and within-host simulation are explicitly outside scope.,codex-cli-task5-fix3-reader-a-019f828a-f51f-7c12-96de-616f8a5c57a1,W02-BATCH-001,agree,
PMID:26423376,831b693c361e214cd2324574e719fd54e80f36aaefe3df8a81e1db9f3c45238e,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,This observational cohort applies the parametric g-formula to compare dynamic HIV treatment-initiation strategies under time-varying confounding.,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,This observational cohort applies the parametric g-formula to compare dynamic HIV treatment-initiation strategies under time-varying confounding.,codex-cli-task5-fix3-reader-a-019f828a-f51f-7c12-96de-616f8a5c57a1,W02-BATCH-001,not_selected,
PMID:26479876,1749cfcbcffe5ba89c61807236b2fac12f3ef2b2e8e6f583caa7f12263f00f53,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,This study applies g-computation to compare dynamic paediatric HIV treatment-initiation criteria for mortality and growth outcomes.,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,This study applies g-computation to compare dynamic paediatric HIV treatment-initiation criteria for mortality and growth outcomes.,codex-cli-task5-fix3-reader-a-019f828a-f51f-7c12-96de-616f8a5c57a1,W02-BATCH-001,not_selected,
PMID:26621194,a9cbff29d8a41476823a69f6c40fa976945edd35f839f14cf55417c621f33c73,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,This cohort applies the parametric g-formula to estimate effects of hypothetical antibiotic-reduction interventions on diarrhoea.,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,This cohort applies the parametric g-formula to estimate effects of hypothetical antibiotic-reduction interventions on diarrhoea.,codex-cli-task5-fix3-reader-a-019f828a-f51f-7c12-96de-616f8a5c57a1,W02-BATCH-001,not_selected,
PMID:27342220,4cd42ec0ca26e134fdd8039f276123c86ac988f5b067611ea8324f334a4a233a,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,The study applies the longitudinal g-formula to compare dynamic antiretroviral initiation policies across regions.,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,The study applies the longitudinal g-formula to compare dynamic antiretroviral initiation policies across regions.,codex-cli-task5-fix3-reader-a-019f828b-1b68-79f0-b3c0-a2a82d8156d1,W02-BATCH-001,not_selected,
PMID:27345532,3484f197397292d57f4c2af7dcd653f0bdb7f94e763ba09cb1149ebf5f300713,include_simulation_or_mechanistic_lead,method_source,I_SIMULATION_MECHANISTIC,The article develops and simulates a Bayesian nonparametric marginal structural model with identifying-assumption uncertainty.,include_simulation_or_mechanistic_lead,method_source,I_SIMULATION_MECHANISTIC,Simulation evaluates a new Bayesian nonparametric marginal structural model with HIV application.,codex-cli-task5-fix3-reader-a-019f828b-1b68-79f0-b3c0-a2a82d8156d1,W02-BATCH-001,agree,
PMID:27782964,137caef46f1ee302c9cb0cbabfdc4a4a3b27291eef835a936e93eb5ca6e81a31,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,The study applies the parametric g-formula to estimate per-protocol effects under treatment nonadherence.,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,The study applies the parametric g-formula to estimate an HIV per-protocol effect.,codex-cli-task5-fix3-reader-a-019f828b-1b68-79f0-b3c0-a2a82d8156d1,W02-BATCH-001,agree,
PMID:27902507,1ef9abda59274cc34400abaaee635013451bd0a6f6bad5ba621a2632541119f8,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,This study uses confounding adjustment and the parametric g-formula to estimate intervention effects in HIV-positive women.,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,The study uses a semiparametric g-formula for hypothetical interventions among women with HIV.,codex-cli-task5-fix3-reader-a-019f828b-240b-7613-a86b-8a83aee972cb,W02-BATCH-001,agree,
PMID:28058565,fad87a04c8c52f8b5f690397b6a0c0a7a3d6d2cf60e3b58bb8939c1889e96de0,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,Multilevel regression and g-computation estimate how reducing community stigma could alter HIV testing uptake.,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,Multilevel regression and g-computation estimate how reducing community stigma could alter HIV testing uptake.,codex-cli-task5-fix3-reader-a-019f828b-240b-7613-a86b-8a83aee972cb,W02-BATCH-001,not_selected,
PMID:28746165,20d63a9f3639f71cd16af0a1bdd6977f5b0868cef8cccce5e88c78ab01e2a1a3,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,The parametric g-formula estimates mortality under alternative antiretroviral initiation policies in older adults with HIV.,include_applied_seed,applied_seed,I_APPLIED_TRANSFERABLE_DESIGN,The parametric g-formula estimates mortality under alternative antiretroviral initiation policies in older adults with HIV.,codex-cli-task5-fix3-reader-a-019f828b-240b-7613-a86b-8a83aee972cb,W02-BATCH-001,not_selected,
